,content_id,content,subject,sentiment_value,sentiment_word
1934,dS2pUQJ6zlrbsCg3,开了8年的马自达3，极少的小毛病，起码发动机啥的，没问题，不会扔到路上啊   ,动力,0,
1935,m5cNOM4AFSYiQjo9,这个提示的是发动机的水温，不是外界环境温度，只不过是当天达到合适温度（蓝灯熄灭）时间长一点，夏天会短一些，不用纠结，稍等一下缓慢行驶一段即可,动力,0,
1936,P2n9IAo7bJHl3kTs,贵也没办法，尽量4s店配前面有一车友发动机被锁死，相当麻烦,动力,-1,锁死
1937,h54PRUTfYczCuL1i,92、95的区别不是纯净度，而是添加剂不同，辛烷值不一样，燃烧速度不同，用来匹配不同调教的发动机。   ,动力,0,
1938,qWHAjSbrIvxzYLkB,大家快来看车黑。我说纵置发动机的适时四驱不用分动器，到了车黑嘴里成了纵置不要分动器。   ,动力,1,
1939,KBpeEJ3Aof2PayxC,我的13款2.5，2万公里发现爆震，找了4S没法处理，自己也清洗了发动机，依然存在。大家应该联合起来一起向质检部门投诉，寻求解决办法。,动力,-1,爆震
1940,ndi5FAzSeCtxGRDv,水平对置发动机是精华也是难点，不出问题就好，出了问题就很麻烦。说实话考虑维修费用的话，国产车真心便宜，建议楼主换辆国产车。,动力,0,难点
1941,YHQbAR6XmiW87Lxr,发动机是ej20的。环保网查不出这个型号发动机的车    ,动力,-1,查不出
1942,SZcyN57AxJulpKkw,楼主想多了，不会为天朝人单独研发一款发动机。,动力,0,
1943,7rnS2v9DcFu3s6mX,斯巴撸最大的卖点，就是水平对置发动机和左右对称全时四驱的嘛,动力,1,
1944,rKsjFlU6H95IAi2a,上次去保养，咨询了一下车间技师，他说金美孚不适合森林人的水平对置发动机，0W-40粘度太高了，如果要用美孚的话就用银美孚5W-30的,动力,0,
1945,8vjPuMKIDk4pL3ho,冬天每次打开发动机舱，都能看到猫留下的爪印,动力,0,
1946,OlBYoIhwE0e7m1vV,2.0 14款， 不烧，但是上坡急加速发动机有哗啦哗啦声，闹心,动力,-1,哗啦声
1947,D2ZnYJyi1kmARKeV,你不会认为发动机发电会始终能充满电池吧。。高强度使用四驱时，电池支持不了多久。。。    ,动力,0,
1949,8w4Rd29y3KnQVhTB,只要买正品大牌产的空滤都没事，那细小的差别也体会不出来，只要不买到假原厂和不知名的牌子，有次朋友的奇骏发动机黄灯亮，检测混合数值高，排查下来是质量差的空滤导致进气量不够,动力,0,
1950,qFuM4VWjkEY3BOc9,发动机转速估计得到6000以上了吧，而且感觉上不到这么高吧，即时到了，都不敢坚持3秒钟    ,动力,0,不敢
1951,EzYTZ5HiWGd4OrqU,森林人绝对不错的车 优惠太少 配件麻烦 我朋友的发动机大修了 他说中奖了,动力,1,
1952,EyhgqNKYtmWrixZL,看了不少论坛的帖子，应该是发动机防护的海蜡，遇热就。。。下次去ssss店应该可以清理，谢谢各位大神！,动力,1,
1953,sXGS0jYEHBz7TDc9,发动机防盗系统启动中...,动力,0,
1955,kwHDld0hpysPFeOL,上个环就有用？？？呵呵呵，真能如此的话当年设计发动机的时候为啥不直接设计进去，能影响成本？,动力,0,
1956,HtsoG6SWpcgrzxNA,效果不错。用过。我觉得壳牌，嘉实多和美孚 5W-30效果都差不多。都非常好。但是我更喜欢美孚，高转速时候发动机的声音太好听了。,动力,1,好
1958,eWsJV9tmKMorzkfd,不知道傲虎比森林人是不是好点，我是说噪音，还有这个噪音是隔音的问题，还是发动机的问题?   ,动力,0,噪音
1960,VJFW0XNkb6gG1vD7,09-12款的通病，要台发动机从新打胶4S店6000-8000左右,动力,-1,通病
1961,92F0QYURmlXgfa8j,还有纵置发动机本来就是为越野车搭at而生的。纵置搭载链条，说白了跟横置搭载四驱是一样的概念。发动机出来后多了俩传动轮在把钢带挂上。本来适合横置的cvt非要将就纵置发动机。注定就是一个隐患的败笔。在怎么折腾都不如一根硬轴链接发动机。    ,动力,-1,败笔
1962,WcnFvihV6zSPfTD9,您要觉得cvt就是垃圾，否定斯巴鲁，那是您的个人看法。。我不喜欢双离合，也不喜欢cvt，就喜欢AT。。最后说一遍，每个产品有它自己的定位与它自身地适用人群，您因cvt否定森林人，那森林人就不适合您，其他喜欢的人愿意为它进口车、水平对置发动机(我承认我个人对这个，没有多少感觉)、全时四驱买单，那是别人的事    ,动力,1,
1963,v1FUGOSRQVAmWHly,FB25发动机12年的,动力,0,
1964,pT9m3nI2GEhdNK1S,跟发动机转速，温度应该是有关系的。主要还是物理性缺陷。    ,动力,-1,缺陷
1965,XCPgbiFLspVKn6q0,30的吧，ej发动机据说是30的最理想,动力,0,
1966,oLkpV1E06YhWJyGC,请问3.6的发动机日本没有，难道也是扩出来的 ？。。。,动力,0,
1967,FURQDu3atlyG2P7f,我的也会，重起会熄火。在重启就发动机转速低，  在重起才正常，  好像是停车了车内空调没关耗电问题。关了空调启动就不会。 电池博士的  看电池显示蓝灯 健康状态。,动力,-1,转速低
1970,kJHxSoNAbFsInZ0r,黏度高对发动机的负担大。斯巴鲁的机器又娇气。后面的自己考虑吧。   ,动力,-1,负担大
1971,q1elOBHvD7Radwcb,看看出厂时间，别库存太久的，看看轮胎和刹车，别买到试驾过的，看漆面，上面的说了，其他我也不懂，据说高手还要听发动机声音的。,动力,0,
1972,OluH6M1fBZJcqEno,不太会用，用了两次发动机轰轰轰响,动力,-1,轰轰响
1973,G835rvCs24bwnkSz,恭喜恭喜，我当时灯光啥的都不懂，都没检查，就看了看漆面，假模假样点火听了听发动机声音，其实我啥都听不出来，然后就默默的提走了     ,动力,0,
1974,Ttf3r71sSQUDqHbG,同意楼上提到的 CX-5，今年下半年出新款。进口三大件，自然吸气发动机，这个价位最好的6AT（没有之一），换挡又平顺又快，平常拥堵路况最合适。小排量涡轮增压，双离合，劝你别碰。,动力,1,
1975,nWtQXkAb2KZeGz3E,有的而发动机是数据好，但调教烂，虚标严重。森林人这个2.5属于调教很不错，但的确是比较老的发动机了。,动力,1,不错
1976,UXPDO48lTMHZwBEI,看过一个试车节目，里面也提到过这个问题说同样2.0T，为什么福特的350NM跑不过宝马的280NM，重量相差无几，主要是变速箱匹配和发动机最大扭矩的出力点什么的，导致福特的发动机马力到轮间马力损失了很多。大概是这个意思吧……    ,动力,0,
1978,cdVHPuIb1sgLaY7q,家用足够，飙车差劲。噪音较大。,动力,-1,飙车差劲
2002,dILHyepESbvfu18O,森林人，16款2.5豪华，半年多跑了1.2万，感觉还是满意的，对得起SUV此名称，比较全能吧，各种路况都可以... 顺便说一下，斯巴鲁偏爱北方，四驱冰雪路面更安全鞋，再就是这几天、早晚还用方向盘加热呢....哈尔滨  比较实用的车，自己用还是蛮好的。,动力,1,
2009,lt3s6R9vdCuGZm1q,16款2.5，春节高速，一个，CRV不服我，以170-180奔跑数分钟，包括过弯…他服了… 老款1.6手动马自达3跑过190。现在觉得后怕，森林人高速要控制到130以下，比较安全,动力,1,
2011,pOEl5zerPXjJYsqv,不带分动箱，斯巴鲁全系都是全时四驱，傲虎和森林人这一代的四驱系统都一样。普通人，包括我反正是开不出极限的，谁没事去试家用车极限？反应速度应该同级别森林人是最快的，哪怕和路虎神行者比。你可以关注下新车的奇骏，因为森林人配鹰眼还需要下一代，最近小改款的新奇骏辅助安全系统多了非常多，有一个女司机神器（360全景摄像头），在走街串巷调头时候，对于女司机……你懂的。我老舅买的这个，每次都显摆     ,动力,1,全时四驱
2013,FOquQEiYA8V59f63,我也不越野，但我觉得全时四驱在雨雪天更安全。,动力,1,全时四驱
2025,GYuXUfsxc6OySlb3,足够了，我8000了，用的很好，高速跑过180，不敢再快了，挺稳的    ,动力,1,用的很好
2028,X3PyBahUqA4LWTF8,谁买车只看四驱，那是买车么？买车是自己用的，当然要考虑各种因素，除了四驱还有配置，空间，动力等一系列问题，森林人是紧凑型suv里面最均衡的，至于你说的超级维特拉，就冲它那个名字铃木（陵墓），看都不用看。   ,动力,1,均衡
2037,PKeUvILOs6M3pYBl,新指2.4高性能，不如搞自由光2.4专业版，2.4虎鲨发动机和9AT是一样的，价格上浮也不多。新指的尺寸小了点，感觉新指比老指降了半格。如果不喜欢自由光的咪咪眼，新指和森林人二选一的话，尺寸、空间、视野、油耗、操控、品控还是森好，动力自合、外观、内饰是新指好，轻度越野能力应该差不多。,动力,0,
2053,5S2H6YFAI1CphO78,16豪华2.5，目前不烧，毕竟才1万2千公里。   ,动力,1,不烧机油
2057,KXpvZb51eLd0loug,通电自检完后就点火启动，不用管转速多少，P档换D档起步慢行，避免原地怠速热车，水温灯熄灭后随意加速。,动力,0,
2062,jHrUcfeL6q54vtG8,基本够用，满载跑山急加入短距离超车100以上再加速费点劲    ,动力,1,够用
2066,w7RrsFTqg2NmBpje,没有那么娇贵，只是熄灭前不要暴力加速就可以了。    ,动力,1,
2075,bWkhoxau7sYrlNJi,这车用时间长了你就知道了，2.0，2.5急加速都肉，和带T的涡轮车都没法比，毕竟它是CVT,动力,0,肉
2076,K8rEWOCFIpAyzuQv,已换美丰打孔划线盘，基本不抖了，而且发现之前的加速无力感也许是盘不平造成的。新盘感觉还不错，只是磨得还不够平整，感觉刹车力度稍逊于旧盘，再磨磨应该会好，另外打的孔应该也会多少减小一点摩擦面积。,动力,1,
2085,xWCUemYyjQVocSuT,2.0后2.5都是菜车，启动窜中途加速无力。3000米2.0最高140，4000米2.5爬坡像牛车。,动力,-1,牛车
2088,anY0mSPkKNV879qy,找个地方洗干净发动机舱，再观察是否还会出现，验证是否漏油,动力,0,
2091,FOpVStIDdsbk48vx,是不是自动启停开始后，发动机停大概1分钟后，发动机又自动启动？正常，发动机停了，车上有其他电器、手机充电、空调等在用电，当电量低了，发动机再自己启动，车又再充电,动力,0,
2096,Wxhvl1rA3GcbEC4i,某宝10元一瓶的发动机舱清洗剂搞定！,动力,0,
2098,qlcXYsLxDEJKwCRO,4.8L，油位正好在机油尺上限位置。至于为何说是5.6，要么怕消耗过多事先多加点，要么就是想多收点钱。建议加到机油尺上限，中途若消耗过多再添加，加得过多会增加动力耗失使油耗上升，发动机声音也会变闷。    ,动力,-1,变闷
2100,oh2q5Om1fR8CXxn6,预算有限的话可以，后期你还需要改个带透镜的大灯预计3000~4000左右。如果能有多两万预算建议2.5豪华，动力也够了，大灯也不用改，内饰中控彩屏也实用。绝对值。,动力,1,动力也够了
2101,MpoqgADCT7OXadGZ,我的老款2.0跑哪儿都没觉得动力不够，夹金山，独庫公路都跑了，高速超车也不输其它车，当然超跑除外。,动力,-1,动力不够
2105,5eLgkz9RhjGnPAB3,2.0完全够用了140之内还可以爬坡除外，140之后加速就不要指望有什么好的表现，除了慢还是慢我最高跑过180，2.0森林人加速还没有我以前的锋范爽,动力,0,
2106,vZyImJudMaY7q4lA,我的13款2.5车热后上坡加油有嘎啦声好大 如果刷ecu会降低动力,动力,-1,降低动力
2108,FIfqoZRDQdVs58Hj,某宝这家有：店铺： 动力快车 STI汽车用品，有RX系列的比原装的还要好,动力,0,
2113,OdB9fPFoz0ZXDArv,翼虎的动力和配置是完胜森林人的，尤其动力这一点对自驾游还是有帮助的。但是翼虎的空间不行，前后排都不行，坐久了不舒服，视野也不行，根本不像SUV该有的样子。我觉得自驾游的话还是2.5的森林人更好，2.0的动力日常够用，长途自驾还是弱了点。 至于断轴什么的就不要再说了，多少年前的事了，人家早就不断了。,动力,0,动力够用
2114,cvEyhNbXr6Lm1w2S,和你的福克斯比动力如何？我是1.8at福克斯想换森林人，多谢,动力,0,
2115,pi6BlGT2g4y1jz0O,哈哈，这个本身就是个伪命题。喷子喷水平对置发动机气缸横置会因为重力作用机油在气缸横置的下部容易造成偏磨，殊不知直列四缸发动机也会因为重力作用机油在气缸竖置的下部容易造成偏磨、同时V型六缸机也会因为重力作用机油在斜置的气缸下部容易造成偏磨。不要再愚蠢地以讹传讹地传这些伪知识了     ,动力,0,
2119,7dTlu23sXbcGp6zy,我说过，数据是用来唬人的，特別是扭力马力什么的。开个几千公里，你才知道到底动力行不行。另外，动力在你脚下，只要你用点力。我试驾过翼虎，但森林人2.oL的小名头让我真正沉浸于驾车乐趣之中!,动力,0,
2121,f09BWOtul7H1YQnG,咬咬牙2.5吧 纠结动力了说明有一定的要求 不要到时候觉得后悔,动力,0,别纠结动力了
2123,ZqKzxJujrMVB0ni3,建议你最好烧航油 你能飞起来 就是发动机通红,动力,0,发动机通红
2127,vVqF2ZLl4ICcT9GH,2.0够用，真要追求动力，2.5也不够，直接上2.0T,动力,0,
2131,RiycZsTSVqtI9Cuh,一步到位咬个牙啊……要么日后开着一直纠结后悔着！排量大不是非要跑多快，要保证动力储备，超大车啥的利索，相对安全！,动力,0,
2133,pUqvnOF3CyQlfgLK,我跟你相反，我感觉热车加速轻盈许多。,动力,1,轻盈
2134,wFtGgL9RzEdQVe7C,没毛病，有钱就一起换，没钱就先换前面的，过个1-2万，把前面的换后面，前面再换新的，，，因为小森动力是3-7开，前轮动力70%，加上前面发动机重，压力大，所以这么换没问题的，，，我60000才换了前2个，，，准备再开段时间再换2条，还有自己多观察，看轮胎的最低安全线，如果胎纹低于3MM就要换，主要是影响下雨天的排水性能。,动力,-1,压力大
2135,xByteKicCbPNdpLj,感觉这种东西，就是你越有那种感觉，那种感觉就越真实。就像你朝思暮想一个姑娘，她就变成那个世界上最漂亮的。就会出现偏颇。你感觉胎噪大，那胎噪就会越来越大。动力这个问题，应该也是一样，你感觉怎样，那种感觉就会越来越清晰，但我从来没有你这种感觉。,动力,0,
2137,kIUNR8Gp1eOThYLb,纠结动力就2.5，如果纠结动力和价格，那么建议换车型，如欧蓝德什么的价格相对低些的。,动力,0,纠结
2138,lL67dPta82keR3hF,老实说，都行，但能上2.5就2.5，动力是王道啊,动力,0,都行
2140,Xqo2DRLt0eaUPMv8,13款2.5尊贵。 你说的我也有这样感觉。 油温90多度前加速什么都很不错。而且没爆震（就是急加速底盘刺拉拉卡拉拉声音） 但是上了100了就感觉有点迟疑，还是反应慢意思或者没动力。 当然爆震也跟着来了。 一急加速就刺拉拉 喀拉拉的来了。 特别是炎热夏天堵车时候尤其有感觉。   ,动力,-1,没动力
2143,LigUC8bVXu2cOnHj,现在加速不窜还不习惯了。,动力,0,
2145,GDwBchnHrNkd7TyE,哦，不会是发动机吧，斯巴鲁森林人都会有这种情况吗，我是小白    ,动力,0,
2147,KvdVawRtHjZDXqgM,同样13款2.5尊贵，你说的问题我都存在着，发动机的哒哒声叫做爆震……我拆洗换了中缸，无任何积炭情况下还是爆震，关键爆震时会动力下降啊！刚开始时痛并快乐着，TMD，现在就剩下痛了，这进口的品质真好啊！,动力,-1,动力下降
2148,jUJeRhYiIqWkHx2m,水平对置发动机这么跑长途不怕爆缸？,动力,0,爆缸
2151,7GFtfkjMQTaA43Hi,在水平对置发动机技术上就那么的特别,动力,0,
2162,3LxgkmhR2VKaoCl6,不会的，2.0T前段加速很舒适，开起来像电动车,动力,1,很舒适
2163,pTuxkV58WNLE1ZrK,还可以！ 动力开习惯还是不行！    ,动力,-1,不行
2173,zqPpoGyY4wd0mTlI,5楼说的很对，翼虎空间不行。建议楼主还是再攒钱上2.5的，你要自驾游上高原还是有衰减，或者满载空调等情况都会发生，动力为王是真的。,动力,1,动力为王
2186,BdAY9wkpI6DfnJsg,维修师傅说这个事差发动机修要三千多,动力,0,
2187,3PEvA7iJCN8cnhUx,同样情况，要抬发动机，花费4千多。结果方向盘装偏了，调整了十多次才调好。,动力,0,
2190,T2qlWhMZBz81HGy0,还是2.5平顺自然   深踩动力也足够了   关键是油耗跟2.0一样低,动力,1,足够了
2191,AytomEq9fKB74ckP,先修了油底壳，发动机拆的话要两天时间，所以没修先凑合着开着吧等漏的厉害了再修吧    ,动力,0,
2192,QRAdJ9DKpw2FIcbs,兄弟，水平对置发动机，还是老老实实5000km保养,动力,0,
2193,gQ8x2wJcq7H9TDGp,看上去好像是油底壳，但是仔细看是机油感应器坏了，必须拆发动机重新打胶，换感应器，如果是油底壳就好办多了。    ,动力,-1,重新打胶
2194,4U1mfL2u7bXWExiy,发动机漏油的 气门室盖和正时 质检总局缺陷管理中心投诉,动力,-1,漏油
2195,HD7WBfp0MShG3CIE,你看我这说明书，根本没说是2.0发动机还是2.5发动机                        ,动力,0,
2196,3WvkD9C4oi7eYEx2,只说加4.8升，但是我看国内的2.0发动机怎么加4.2升呢,动力,0,
2197,rIZkBTYNUEo7S39F,这车真的是买发动机四驱送壳啊,动力,0,
2198,dCsimRWIKbBlPtH5,空冷发动机？1980年的时候还是空冷的啊。,动力,0,
2199,5PNRZnmQL20JzlBI,1989年的时候就开始力狮配备涡轮发动机？,动力,0,
2200,EyH32FkopIahP6x1,一看你就是不懂车，森林人水平对置发动机敢问世界上几个厂商能做出来，森林人的全时四驱分分钟秒杀rav4与crv。    ,动力,0,
2202,hveFDyRBnCb4ExiU,还是2.0L好，技术比2.5先进，80码前动力和2.5没区别，城市里开80码已经不能再快了，至于2t，发动机确实不错，但是变速箱调教还是偏向平顺，但是价格高了好多,动力,1,发动机不错
2205,kgqcVsFXuj2a4BEn,对了，还加了半瓶红线发动机抗磨剂，80元一瓶，每次加半瓶在机油里,动力,0,
2207,FNJBpP4blyLr8AhI,我也喜欢SUV，空间大，动力也可以，坐着的人也舒服,动力,1,可以
2210,yhUmC3exwH1rEcKM,单凭销量是无法看出一辆车的好坏的，本田丰田名气比较大，旗下的车种类也比较多 有品牌效应。森林人比较小众，知道的人不是很多，但是斯巴鲁在技术储备与核心技术上绝对不输本田与丰田。森林人在操控性上，四驱技术上，发动机上全都要优过crv与rav4，crv与rav4只不过是用了轿车的底盘升高了车身，而森林人是有他自己的底盘。科普了这么多你应该懂了吧。    ,动力,1,优
2211,UqEBP8adeYgFOkyu,你是不是深踩油门了？这个正常的，如果你突然深踩油门变速箱会认为你要急加速，就不会升挡，如果缓慢踩的应该会正常升挡,动力,0,正常
2212,eb8BxU54TtGu2NsS,如果长途多一点 就2.5 2.0一百以后加速缓慢 市区开没问题。我2.0也能开一百五六 就是提速慢。,动力,-1,加速缓慢
2213,2BD1l5ePmrybVdgN,这次保养车没去SSSS店，自己买的力魔机油找地方换的，说实话并不比在SSSS店省钱，但是用了力魔以后感觉发动机声音变小了一点。而且加完机油（5L）以后看机油尺是略未不满的，现在行驶了4900公里左右再看机油尺竟然是到了上限.....真是不明觉厉！打算跑够八千到一万公里再保养（虽然这机油号称长效能跑五万公里还是多少来着）就拿自己当小白鼠了。,动力,0,声音变小
2216,q0odfkHASG48DlFj,我是见你吹得那么凶，什么斯巴鲁的核心技术和技术储备跟两田差不多。连混动都没，有什么资格跟两田比技术储备。跟森林人同价位比，汉兰达难道比森林人差？冠道比森林人差？森林人空间有他们大么？加速有他们快么？内饰有他们豪华么？乘坐舒适感有他们高么？每辆车都有自己的有点缺点和优点。我不否认森林人有他的特色，但说到秒这个秒那个，看看森林人那点销量，你就别吹得他那么神了。    ,动力,0,
2221,aQWJE34nl68SOfdh,你用同级车跟森林人比比操控 比比通过性 比比四驱 比比发动机 你看看哪个能比过。你买车看内饰的话你去买个众泰t700内饰绝对豪华。你用7座汉兰达跟5座森林人比空间你也真是没谁了。    ,动力,1,
2222,oUrfY5CMn69BP21v,不用在意别人怎么说，2.0在城市足够。性价比也高。有些人你给他保时捷他也嫌动力不如兰博基尼,动力,1,
2226,ILxFTcAWjHefz02Z,看负荷，座4人，明显感觉差异，我买2.0有些后悔了，动力是一方面，另一方面是多功能呢小屏幕的帅气！！,动力,0,
2234,LKSR4CUyHAdWNhqw,同感，凉车时加速畅快，热车时干吼不走啊……,动力,0,
2238,OyW08r6ueSAk9pRo,我也是一样，就怕烧机油，2.0的动力太弱，2.5又怕烧机油    ,动力,-1,太弱
2242,ORbPMxfJuiTWrEga,本来谈2.0时尚的.价钱都谈得差不多了、又怕动力不够.想看2.5的价钱又高...看过几个日系不是样子不喜欢就是内饰不咋的...森林人价钱.....   ,动力,-1,怕动力不够
2246,n8FdMBYTrHeumROo,建议真喜欢小森，可以等等，我当时也是怕等不了4 5个月而选了2.5，现在比较后悔，不是说2.5动力差，主要那天看到一辆2.0T力狮起步，那股子野劲才是斯巴鲁，我当时已经在心里自骂撒x千万遍，真是没有比较就没有伤害。,动力,0,不说动力差
2247,xlIFv04VuKjEe9BO,2.0的森林人，跑高原动力会不足吗,动力,0,
2251,sc7Zg02LVv4nJPxQ,改了有啥用？锻造发动机？,动力,0,
2252,4Xi1NILlbmTnjOg0,动力和开1.6的紧凑型车差不多。够用,动力,0,够用
2254,ZUPtCeLiVHkqXldu,XT动力不是好了一点点，操控性好很多,动力,1,不是好了一点点
2255,Z9y0kLpd2sbHEPlV,10款森林人2.5的是ej发动机不烧机油，这款发动机还用在直升机上！,动力,0,
2256,HX5hatnrJpC3w1P8,动力是最大的主动安全配置    ,动力,0,
2257,eKCbBZ3vPs92Qq4h,开了10年2.0的走遍西藏以外的全国地区，各种道路没觉得动力不够。,动力,0,没觉动力不够
2259,WSgw4DpZ5EiNP1aq,跑高速山路费劲，发动机嗓子都喊哑了，速度还上不来，市区开完全够用。选择了买菜车的动力就要有做好买菜车的觉悟，千万不要试图挑衅宏光s之类的。多次被宏光教做人的2.0飘过。。,动力,0,
2262,zIqbiSN0MxA87g64,不差钱就X T，毕竟动力更好。,动力,1,动力更好
2263,nPAyUr7fBWv65m9L,都是7.8年的老款车，就不要比了。我的16款森林人，跟哥们的宝马x4比了一下。感觉就音响，加速好点。,动力,1,加速好点
2265,rv5Z76lRcLApGVyb,一直纠结他的动力会不会很肉-_-#    ,动力,0,纠结
2266,trYD3bUH1GRpcO7i,FB发动机三元催化没事，我已跑了近20W公里了   ,动力,0,没事
2268,RAwEh6CrBTgnG8qI,这个兄弟说的都是实话，我原来装的十件套，基本关于悬挂的部分都拆除了，车身加固件还留着，走烂路太颠了，反而是原厂的设定全给破坏了，当然只是高速路上性能提高了，有这些闲钱不如加桶好机油来的效果好，去高海拔需要动力，推荐美国那个品牌的吧，跟你的思路很对头，高转速动力声音保护都很好，就是怠速噪音有不像是全合成机油   ,动力,0,
2271,MyoR2xUtjD19pYKz,斯巴鲁一般8年左右才会换代，不像其他厂，改个外壳。套上旧底盘发动机就说新款。斯巴鲁肯定不会那么快的。慢慢等吧。,动力,0,
2273,pkZ1gHLCXWUu3zPN,英国一样有森林人2.0t，发动机参数跟中国版一模一样   ,动力,0,一样
2275,opdec21j9rYLA5R6,有时候路上被超还是有些不爽，所以对动力有一定的要求……嘿嘿 能满足么？    ,动力,0,
2276,4c6ysYjnmoIxWdUQ,影响发动机散热，除非经常走烂路，真没必要装,动力,0,影响散热
2277,OWIbquJG7P26Cy8s,我只安装了发动机护板与变速箱护板，我选择的是铝合金材质，比钢板材质贵不少，不过轻便耐用,动力,0,
2281,XVH2kqt0N7lf3vEZ,积炭多自己开着感觉明显，动力下降油耗增加，有时候感觉给不上油，油门踩的深过几秒又猛的窜出去。有这种感觉再洗吧，否则没必要,动力,-1,动力下降
2282,rAw2TUtgWa1Ek7bj,说真的发动机里头除了机油还有汽油！我其实一直不解为什么发动机有问题，所绝大部分人都只在机油里头找原因？按理如果汽油有问题一样可以导致各种问题吧，譬如积碳，杂质，有水等等中石化中石油也是就近炼油厂采购，按国内的生产管理水平，不见得就比机油的质量好把…    ,动力,0,不解有问题
2285,R8nCTuK3SGqdOkAY,我的4at纯市区12高速8.5FB发动机2.5排量,动力,0,
2286,ZgOSU5xdMNHz0mEy,哦，高速发动机转速高吗？    ,动力,0,
2288,UGn6kgcal1YisrQz,感觉发动机动力好点，噪音比以前小一点点（可能是心里作用），但是至少我自己心里放心，比4儿子店用的大桶的放心多了    ,动力,1,动力好点
2291,1zOUx5egtV0uPlJk,我的也是，3年半一过就发动机漏油，在大同市的4S店修的，花6000呢，操他妈的斯巴鲁。车我已经卖了。现在考虑再买新车呢。,动力,-1,漏油
2292,M7neE5daYsBDOJ6l,9万可以买，这个车都说堪比跑车的动力,动力,1,堪比跑车
2293,f6S2dQuDybwkOqaV,这不是电子限速了。而是动力跟不上，快不了了,动力,-1,跟不上
2294,PFHpezDTGg8ruo1w,你试试通电到发动机过机油。然后关闭在次通电自检完毕然后在启动。应该就好了。机油太稀泵不到发动机个系统。,动力,0,
2295,sXLy2nO1FuWUwJTh,具体要看车况，发动机、变速箱工作状况，车架等等～,动力,0,
2299,etuSDUcn5iMPopgj,没有一点问题，我们12年4森4虎走的川藏线，动力没问题，全程车也没问题，只是轮胎扎了三条，爆了一条。现在的川藏线好跑多了，更应该没有问题了。   ,动力,1,没问题
2301,J4df9RKot3uFsI5q,借你吉言，不过这辆车打算至少开个十年二十年，老百姓买车不容易，尽量别让自己后悔，至少目前为止特别满意，动力操控都很满意，尤其是操控，动力很跟脚，满意    ,动力,1,满意
2305,c97sQX4VwKO0FfzB,见我另外一个帖子，有买车过程，车子开的很爽，方向轻，反应灵敏，加速不错，空调凉。现在不好的方面就是起步比较窜，刹车软，油耗在市区要13个，最受不了的就是音响实在实在太差，下周换了它。还有隔音差，喇叭滴滴声，太次了，感觉就是在车内响一样。,动力,1,加速不错
2307,3cXUeqiQJ1v2Ma5s,还是正常的保养，机油机滤和空调滤芯空气滤芯这几样，没有什么特别的了，不差钱就给发动机做个积碳清洗,动力,0,
2316,fUyqhar1YW5oVtlL,恭喜！ 我是2.5自豪，我不追求起步冠军，开车比较温柔，加速不超过25%，一般在15%左右，因此有耗比较低，在郊区马路35公里路程平均有耗在8.0左右。   关于刹车偏软或刹车初期有空位，最近加了个刹车顶，刹车明显改善，与美系车没区别。下次上个图看一下。,动力,0,
2318,FIEDp2zMJKtm6cCd,看你一本正经的胡说八道。单缸柴油机也是水平，没听说过过度的磨偏，宝马本田雅马哈都有水平汽缸的摩托，没听说过度磨偏，怎么斯巴鲁就磨偏？几百克重量，几牛的重力，发动机扭矩动则一二百牛米，能有多大影响？ 水平汽缸润滑不好，直列汽缸完全倒置，受重力影响应该全部润滑不好。水平对置有两层含义，水平和对置。    ,动力,0,
2322,EQp4HYDcNunBIS57,发电机不会像空调压缩机那样间断工作吧，发动机工作，发电机转动就在工作只是怠速电压12v，电压随发动机转速提高电压也升高，但最高也不会超过14.5v的额定工作电压。向不向电瓶充电由电脑调节。,动力,0,
2325,IgSHklnJTwqO9Ri8,开过小排量的车的人都知道，开空调开车和不开空调开车动力表现可以差非常远！ 空调说白了就是发电机的电而已，开空调导致发电机需要全力工作，因而可以吃到发动机十几二十匹马力是很正常的事情！ 所以现在有很多车设计成深踩油门，行车电脑会停掉发电机保证车辆的动力输出！ 所以深踩的时候后电压会掉下来，因为发电机停了，原因就这么简单……根本不能算问题……,动力,0,
2336,adsb2n6GuCN3cyHe,我的森是20的，刚进藏回来，在河谷地带动力衰减是有的，但总体相当给力！    ,动力,1,相当给力
2338,MJcgolKBb7kZEp4W,发电机跟空调有什么关系？不理解，发电机所耗动力可以忽略,动力,0,可以忽略
2341,MQ2LigG9wXHDYo4R,油耗会上升，动力会略有降低，如果你要长途穿越建议你还是换吧,动力,-1,降低
2342,th7BaOUp63NwFAIM,个人感觉发动机提取比之前快多了，噪音小了点，就是刚打火的时候动静比较大，但是转速比以前降下来快，但我不知道为什么排气管有点黑，我一般都是加91号的汽油    ,动力,1,比以前快
2346,2q3GeuPOWg4ZFlnz,这个问题说了无数次也是百花齐放！爱加9598随意。咱俩一样，我就92伺候。每次都是快到5000保养最后一箱油加一瓶大凤铝罐。妥妥的。今天加200。不忽悠。还有那些95加速猛的。我真没觉得。完全扯淡                        ,动力,0,
