,content_id,content,subject,sentiment_value,sentiment_word
2827,WwQjFkHSLZe1gbfO,19款会有2.0t的吗，今天去看了18款，真的很喜欢，唯一有点不满意的就是内饰和车的宽度，19款都有很大的改变，相当符合我的标准，当然还有动力，说实话，网上看到2.0t，350匹马力的时候??砰砰跳。,内饰,-1,不满+E+E11:E742
2862,jVBPwW0hRUap3IJl,舍得保养，没啥毛病！只要内饰你能接受，就没啥缺点了！省油平顺，动力也够，还有同级别较强的越野能力！森林人地盘估计你不会嫌软，市区速度慢小颠簸有点硬的受不了，换成高速就是稳定性的优点！,内饰,-1,有缺点
2872,ysuTCKDM6FdZfAlo,森林人，操控性好点， 傲虎，舒适性、豪华感 看你中意哪样，选择 （我刚刚贴的 林拉公路的路况图片飞了？？？再贴一次） 下面是2018春节，拉萨到林芝 来回，过米拉山口的冰雪混合路况，此时，操控是王道，音响差、内饰不好等等都是浮云，，，,内饰,-1,差
2874,zrIDEaH2UpdjcOw7,西藏下半年冰雪路面，森林人是首选， 2018春节，林芝----拉萨来回坐过了，冰雪路面这车开着有信心 这是过米拉山口的路况，路面是冰雪混合的，，，森林人操控没得说，这里，什么音响差、内饰差，都是浮云，，，,内饰,-1,差
2880,BgYNX6yGkHpSOqiA,这价位各种合资suv也都不差吧，斯巴鲁也就水平对置发动机和全时四驱是卖点。动力，配置，外观和内饰都是硬伤,内饰,-1,硬伤
2886,6xN4HfqV10PhTplE,刹车无小事，ap 自己用车最好也别改。我不了解你们那里，我这里审车改了刹车也不给过，必须复原。山东 东营车主。最后说一句，国内没有改车环境，改装车一遇到政府这会那活动的就是过街老鼠，想折腾还是玩内饰吧。,内饰,0,
2889,mMORK8u7XbsgiY5x,斯巴鲁的车的调教还是很不错的，就是内饰设计做工和售后保养需要考虑一下。,内饰,0,
2891,kTWGAr6olxRNEOfI,这车内饰设计用料又提升了一个档次，动力2.4T还是可以的   ,内饰,1,
2893,k1X2i8ugtHolYnz4,是的就是2+2+3布局7座，内饰和用料又提升一个档次了，哈哈哈就看国内价格怎么定了   ,内饰,1,
2909,0YJAoZepQhCkLWE7,新款老带劲了，SGP平台了解一下刚性提升了解一下，安全性提升了解一下，过弯更稳了解一下，振动过滤更强了解一下，内饰材质升级了解一下   ,内饰,1,
2929,8A0meuU9SH5QPd34,xv离地220，都有xmode。我去过越野试驾感觉还行，反正路上比维特拉还少见，内饰也比森林人时尚,内饰,1,
2959,er2NBfm3RHUnXKqs,坐套我用的坐垫，不带靠背那种，纯亚麻的，下面硅胶不会滑动，后排都是直接放上面的，洗衣机洗过一次，也没变形啥的，质量还不错，俩前排，一后排长条的四百多，安全带插扣后排完全匹配，你得找找，店铺我忘了,内饰,0,
2968,Qf0rwpo7m6gYUPbF,2.0混动版动力相比2.5怎么样呢？运动版的座椅看视频里边是皮加织物，在这表格上显示的全是一样了，都是真皮的，不过这样也好，比较喜欢全真皮的。,内饰,1,
2982,RkzlMrWLejwS9iN7,根据楼主的问题，提车首先检查车辆手续发票，然后检查内饰和外观，最后检查线路和各油位，如满意请采纳,内饰,0,
2985,UfIkVmzeRLBNxPtu,我记得专业清洗内饰的有一种药膏，反正擦的挺干净，自己擦么拿牙膏试试吧，不过我买这么多车了，从来没有关注打理座椅，自然老旧了就重新包个皮，也很便宜,内饰,0,
3001,RkhNzdcueZ0UIn5L,两个车都符合你的要求，傲虎空间大点，森林人通过性好一些，但内饰和舒适度差一点，两台车都挺糙的，跟bba没法比，年轻点的选森林人好一些，傲虎更老气,内饰,-1,差一点
3035,NEifpqzFglr3ky2m,一台车除了发动机变速箱地盘还剩什么了？ 这几样耐用好用就可以了，内饰这东西国产车的内饰都好看都炫酷    ,内饰,1,好看，炫酷
3046,95b4nfUgK8Ps2uN3,今年看车试过尼桑和丰田，里面那个内饰臭味简直令人发指。,内饰,-1,令人发指
3075,ipTvnrFhSAZD5mWH,开着还行，就是2.0动力太肉，操控可以，内饰太差，别的都还好，全景天窗相当不错，不暴力驾驶油耗也可以接受，配件啥的淘宝淘淘也都可以接受    ,内饰,-1,太差
3084,pDJBrPwELV2dI4m7,16款算是现在18款的雏形了，除了轮毂不一样以外，其它外观内饰基本没啥区别，如果二手车三万公里以内的话20～21万左右我觉得合理    ,内饰,0,
3109,3ge21PQA5boLk9fH,我补充一下，环保安全，全进口的森林人吊打国产途观(非途观L)。我的高尔夫买了一年多了，味道还是重。    ,内饰,-1,
3117,qgutObnRShazAKQL,建议定做地毯，还有后尾箱的垫。前后 后尾箱大概650-700元，主副驾没有用全包围地毯，是跟原配地毯一比一的，全包围脚垫不容易拆出来，而且听说容易卡到油门，危险！后排座椅较宽松，180身高的，膝盖前面约有5-10cm空间。,内饰,0,
3148,bAO1TdqlzM0s7etY,09年 奔驰 SLK 200K （坊间人称小奔跑  ）如果不是选配的，可能默认的话中低配默认就是红黑内饰    ,内饰,0,
3191,qHF38o4j7B6zDgGy,不是有中文配置表吗，新的后排多了出风口，高配带面部识别记忆 眼部监测疲劳提醒，后备箱开口变大，空间小幅度提升，增加XV上的那种盲区监测和红色缝线内饰，告别棒棒糖钥匙一键启动普及、传统手刹改电子手刹、提高车身刚性的SPG平台,内饰,0,
3194,Hyrt6OB4LYGUQqe0,普拉多难受的是内饰有些粗    ,内饰,-1,有些粗
3223,dB4GpbLq5af3ZvcX,车辆的内饰、空间、动力、舒适度这些个人感受很主观的，说出来也没有什么意义，每个人的感觉都不同，要求也不同.最好还是自己去试驾感受一下,内饰,0,
3240,rJusQCY65dlxPN8F,2.0入门款性价比最高。所有的气囊四驱内饰安全配置什么的主要东西和顶配都一样。,内饰,0,
3255,TPy0MJEuhczXYCvL,拆下来丢洗衣机很简单的，森林人车没座椅通风，用棉麻材质座垫还是有用的，至少不会在天热期间蹭得真皮靠背上满是汗渍。我就用的这种座垫还不错，好安装且牢固安全，但最好每年都拆下来洗一下。   ,内饰,0,
3262,TQEAi6P7yjSZUcxJ,森的安全性，操控性，驾驶乐趣，四驱性能，越野性能甩思威8条街。思威的维修保养便利性，保值率，内饰精致感甩森3条街。,内饰,1,
3266,ipkfw1bB5CdXHqDh,好多人都黑斯巴鲁内饰不够上档次，但斯巴鲁的点在于操控和性能，比较务实低调的性能车，开过小森后，开朋友的途观等总觉得不顺溜,内饰,-1,
3274,NMd9xE1cD5FzUbOy,我觉得森林人会好，森林人的内饰和做工上边真的是要比rav4要好很多，里面配置来说森林人也很全了，而且进口国产，全时四驱跟适时四驱真的是没法比的，你可以去各个店里试驾感受下，仅供参考,内饰,1,好
3290,wNgP7RpCtS8IhXUM,同事刚好提了一辆2驱的，除了外观，坐上去车的内饰塑料感比我14款森林人还严重，味道大就更不用说了。,内饰,-1,
3301,VjTnmxG6zB5QSXlh,我用的老款傲虎用户，9年历史，几乎没有高强度越野.大毛病前半轴胶套漏油，6万公里的时候更换.老款自动4速变速箱稳定，老款2.5发动机不漏不烧机油.其他小毛病很少，几乎没有异响.内饰用料不错，耐磨损，整体质量还可以，但据说森林人系列质量比傲虎稍差，毕竟平台和成本不同.,内饰,1,
3321,O4TzeKV15Xmd7GoE,晒热的内饰5分钟都凉不下来，不喜欢一脚踏入蒸笼的感觉。    ,内饰,-1,
3378,sbMlD91vN36cBVmk,新款森林人外观改动变化不是太大，但还是整体有一些改变，最大的变化还是配置和内饰上面，你可以多看一下汽车之家等专业的网站，上面现在已经有日版新款森林人的试驾体验了，你可以了解下,内饰,0,
3386,Ix8sDeK0SNl4Fd7i,如果家里有森林人级别的其他品牌SUV或者比它还要大的suv就选择新款的XV吧，毕竟现在的XV是新平台和新内饰，比现款的森林人内饰高出一个档次！！如果是我就买新不买旧，毕竟我台车9成多时间都是只有我一个人坐！,内饰,1,高出一个档次
3433,Y90w7oJbA4HDuRGp,一般5千公里常规一保养，在4S是580左右，在外面同样内容同样材料420，比如原4S店人员出来单干开的修理站。自己买好点的机油可以适当延长保养里程    ,内饰,0,
3448,uEO0xCnSJ1bWBMpX,内饰做工还可能达不到主流合资水平    ,内饰,0,
3454,q7FDXWLVJceMpn6t,17特装的内饰还可以的,内饰,1,还可以
3457,fvrjMxF8wJE2PUC7,我对内饰无所谓，只要性能好，安全性高就行！   ,内饰,0,
3461,NSi9JH7EbBfQzVpw,标致和宝马的内饰最带感。,内饰,1,带喜感
3479,LUu7hXSGKDsr8BtP,我与你看法想反，我觉得中控不丑，内饰倒是简单了些，包裹性和厚重感欠缺，不过作为进口品质，也是完全可以接受的。    ,内饰,0,
3539,MSXNuPjFWCHAvIoZ,关键是细节，森的太简单,内饰,0,
3565,XqYeuJzIgkSOU25b,森林人的地毯下面基本没有止振材料，隔音不可能好,内饰,0,
3604,dkvGatLorIpinAUC,我两个车 13森 和 12年的迈腾，迈腾内饰豪华些，迈腾路噪比森大多了，森得风燥一百二以上确实大，和其他SUV在一个水平上，总体市区比较还是森安静一些。我家里都愿意开森就是最好的说明。,内饰,0,
3612,lqZb05ULTDgAE1Ce,别装！要破拆内饰并且把钥匙断在钥匙孔里解锁原车发动机锁的！,内饰,0,
3652,uGvqXHM5ali8W07K,每个车有每个车的特点，，也有不足之处，，如果都完美了也就不是这个价钱了，，斯巴鲁主要发动机操控性好，，他内饰清淡，，开过的人都知道他实用性好    ,内饰,0,
3667,0WPK5d4yAm8vk9cD,我听了你的建议，订了古铜棕……内饰也是棕色……因为森林人只有顶配才有棕色座椅    ,内饰,0,
3673,VITmrbWNBwZ73CnQ,外棕色黑内饰路过，自以为不错的颜色。,内饰,0,
3805,yt3M5X7IpZahAHU6,完全赞同。进口的品质还是要好些，家里有孩子，我也喜欢内饰的味道尽量小。合资品牌20多万级别的车，味道也真不小，臭名昭著的长安福特就不提了，就连广本奥德赛的内饰味道也令我作呕    ,内饰,0,
3862,P5eOWMkVuq6FvfbA,这个确实厉害，小地方都能想到。鄙视原厂，细节决定成败，为啥卖的不好是有原因的,内饰,0,
3881,5kdcfL8w3o9zPpOu,不用想着去修了，我的18款也7000公里了，后备箱，中控台，前后门，座椅都有响声了，每天都安慰自己，这是正品这是正品……,内饰,-1,
4004,n4XTzLSwR0W2ofiJ,内饰毫无变化，还是原来的配方还是熟悉的味道    ,内饰,0,
4041,ZvfKPhTLH5pjdF7u,昂科威内饰上档次，森林人操控和越野通过性更好，剩下的就看你的需要了。,内饰,0,
4048,n1pXUPeDaWCocOG7,配置、内饰、动力，肯定昂科威，高富帅嘛。这些不是森林人强项。,内饰,0,
4051,R8SpgqGzXJsirtPk,买森还是考虑2.5跟2.0T的吧 2.0自吸的我没开过 反正1.5的昂科威肯定不行 你自己斟酌 要内饰面子还是要性能小众    ,内饰,0,
4124,uqjNUXhdnT6tYO7v,好像老q5的四驱，高速稳定性，底盘质感，噪音，内饰等都强于森吧？本来就不是一个档次的车。森离地间隙，后排空间有优势。    ,内饰,0,
4128,2bdt7BzE0xcnufFO,看你在乎哪方面，森林人就是四驱强力，发动机有特色，内饰一般，crv内饰较好，避震较软。2.0动力尚可，与2.5相比油耗低了大约0.5L，工信部油耗较低，仅仅具有参考性！,内饰,0,
4131,4URsbo7tSx9cJXd3,城市道路20森够用了，高速120以上超车要费点劲，内饰crv好很多，森的内饰太老气了,内饰,-1,
4135,NrgsGiJ9yRjdEnL8,昂科威是有着一个风骚心的胡子大伯。外形老迈内饰骚气。。。    ,内饰,0,
4167,Je6n7ZvEY3iFT4cP,我换了几台车后，发现车子一般不会坏的，根据自己的使用情况合理保养就没问题了，4S是赚钱为目的的，所以什么项目都要上了。我现在都脱保了，自己在外面保养了，10000一保，自己买材料，去技术不错的店做，   ,内饰,0,
4187,1RTBlKArwiOxPe3G,内饰有改进嘛？比如说那个轻轻一按就凹进去的塑料门板    ,内饰,0,
4211,8sJCL3xjDQHIiaTN,昨天销售让我试了跑了个工地，两个轮子悬空还能轻松脱困，真是服了。主要我老公喜欢4008的内饰，但我更倾向性能。要是能中和就好了。    ,内饰,0,
4261,Bkl2C5107UywWrDL,可以参照新款xv，主要是车的架构及材料有变动，内饰变动不大。   ,内饰,0,
4277,vbsWzQALPKpRCFhU,感觉量产版会有很大区别，特别是内饰，那概念版的内饰也太高科技了吧,内饰,1,
4310,MlbknFNxAaDHdJoR,恭喜啊，内饰做工如何？是搪塑还是硬塑料啊,内饰,0,
4324,AiTN19gtRjGClhF6,时间长了老化变形，我的还下坠了几毫米，用手上下晃动明显松垮垮的，这车用料做工就这样。正品！,内饰,0,
4347,NiXCoPu10TEykYvG,当时就是痴迷了森林人的水平对置，全时四驱，X-mode. 但后续费用太高，而且内饰媳妇及其看不上，然后同价位选择了平庸的雷克萨斯ES...,内饰,-1,
4355,QuotdURk4SsvI758,以前有个贴了就是改了内饰，中控台车门座椅都包了真皮，很漂亮。,内饰,0,
4356,RaTtcJdNE40wFOqL,内饰移植就算了，包包皮或改点碳纤维还可以,内饰,0,
4357,w6JEiURtbkZlsxvA,可以换车了，再怎么改内饰，也改不出好的效果，不如换个喜欢的内饰的车！,内饰,0,
4396,K4ErwVO1pdSAUW5F,新款3月登入纽约车展，快点今年秋季国内上市，新车隔音和舒适性有提升，内饰比现在好点，可以参考翼豹或XV的内饰风格,内饰,1,好点
4448,vIqywWj8ilfuDekB,只有座椅下方的延长口，开暖风有点用，夏天就鸡肋了,内饰,0,
4450,Zo8G9l1f0WEcijXn,漏了就找个好的师傅用好的材料，发动机抬下来补一下，这车没问题的皮实扛造，平时要做的就是按时保养就对了，烧机油就带一瓶完美解决。我的是11款2.5。,内饰,0,
4457,tHqAVboxEeK3PsDW,没过保索赔，过保了如果需要就外面店花个200、300块加一个我的后排座椅在外面装的。,内饰,0,
4459,D60dxyeVN843cfKk,就是不知道内饰会不会有所升级，有没有电子手刹，空调后出风口？价格会不会高？,内饰,0,
4489,flVOrGFxwZW8TgUJ,跟我一样，自己动手。就是材料费了,内饰,0,
4495,AoW9c1t3XnKvPCqp,看来咋俩心路历程是一样的是汉4豪下来算上加钱要36了但是下一个档次那配置太扯了.不但卤素小灯泡没有胎压居然还是织物座椅这简直不能接受,内饰,-1,不能接受
4522,Xalw78k1ECjtJid4,16款2.5豪导，目前两万多公里，操控和油耗还满意，内饰简陋，隔音一般，老是感觉有声音从尾门传进来，导航从来不用，每次都要热车,内饰,-1,简陋
4554,mtf1FEKd9N3k5WlY,如果不是看中斯巴鲁安全环保的内饰以及全球化的安全质量还有独特的驾驶感受的话总体性价比来说是非常低的,内饰,1,
4558,9Etg3PsjR1yrBMIN,的确不够整，不够紧实！的确是换一些胶套和减震塔顶胶垫就会好很多，但是斯巴鲁就这做工，就这样不拘小节，无论在内饰还是一些其他辅助材料上都一样！本人三代森林人体会很深,内饰,-1,不够整
4561,KWi1wLCkchbSHP0A,定价应该还可以，真皮座椅、天窗、导航，led大灯标配，舒适性配置比国外高些吧,内饰,1,还可以
4567,yFqVuv5J2cwmHA40,反正内饰做工像十几万的车，或者可以说不如。,内饰,-1,不如
4625,wHOAebFrQitDNmWS,也就是上个新平台，改改破烂内饰，加电子手刹carplay之类，比照下xv就懂。,内饰,0,
4649,Vs8Z4kK51FchSdQA,之前也比较过这两款车，说实话cdx无论从精致度，隔音，内饰，行驶质感来说都更好，最后放弃的原因只有一个：空间跟森林人比确实小了点,内饰,1,更好
4662,TtLGU4yARjM3XWg8,CDX外观内饰做工强过森，没试驾过，驾驶感怎样不了解，但最大问题是网点太少，维修保养很不方便，车内空间也比较小，最终选择了森林人。,内饰,1,好
4668,NBMvTHOie2QSFGDW,4s店是坑爹的地方，保养维修还是要自己买材料来搞，但是土豪们勿喷,内饰,0,
4670,5wu9GXR4IS3bfCJc,变速箱油封渗油，材料90，工时1000(′;︵;`),内饰,0,
4679,t68FNDq1r5yAs4KI,虽然马上要改款，但真不愿做小白鼠！旧的平台内饰确实一般但既能得到绝大多数老车主的认可，我还是守旧的选择18款（绝版）!已订18款2.5尊贵版！,内饰,0,
4682,dx3TzaluHpIsUNEZ,因为在美国斯巴鲁便宜啊，性价比高啊，不然谁会买。除了水平对置全时四驱和ES，没有吸引人的地方，渣渣内饰，渣渣配置。但是真的便宜，性价比秒杀其他品牌。中国贵40-50谁买账……,内饰,0,
4692,8wLFs5PjYHyRWTb7,工时和材料的价格比这么大！？,内饰,0,
4741,Lvy4JjA0PlzX18MG,新款没细感受过，作为老款车主，这个车三大特征，隔音差，悬挂硬，内饰渣。,内饰,-1,渣
4749,UKuFEx02GpYVLHhZ,哈哈。定了白色黑内饰明天提,内饰,0,
4754,h1ua30RW7jmeLZpl,还有呢，座椅没腰部支撑，机头被强J，车漆薄如(诶克斯张)蝉翼，小树枝，茅草杆，一划就留痕电动尾门，开启等待时间太长足足3秒,内饰,-1,
4825,yQwLlDRh0fY2UsdH,内饰配置方面怎样手刹后排出风口棒棒糖钥匙这些怎么样了,内饰,0,
4851,1IO3mUVfo95cMQGe,嘿嘿，内饰图你没有吧。我是从3月庞大经销商大会的PPT里弄出来的,内饰,0,
4852,Ovjn9sFYK3efVzB6,内饰和新XV差不多，没有什么疑问,内饰,0,
4855,pV0dY5ghOsQ14S29,都是矛盾，现款好看，但内饰很low，换代新款不太好看，但内饰和科技安全方面肯定又会大提升。真希望是现款的霸气外观配合换代款的内饰及科技安全，这就完美许多了，呵呵,内饰,0,
4890,7R2SEHlyri8DePGI,森林人越野强于傲虎，无他轴距短；傲虎内饰舒适性好于森林人我选森林人因为全景天窗,内饰,1,
4892,1HuUZnqpNGYhrO4F,在想，装了这个，下马路牙子咔嗒一下，虽然是软性材料，但是咔嗒一下，心理有负担再一个，跑告诉的时候，那个地方的风噪和胎噪反射，不是更大么，,内饰,0,
4897,JsVXERQz8c9WqFal,习惯就行了，森林人就是买发动机加四驱，其他的都是辣鸡不要要求太高。先摸摸纸壳内饰板，再看看一块布挡着的方向盘最后再从油门刹车踏板往上瞅瞅你就懂我说的啥。,内饰,-1,
4907,6h0lxmfKQAYiVzvq,原来有个帖子讲在后视镜根部贴胶带减少风噪的办法，一直想试试只是没找到合适的材料。但是后来在高速上我想体验下后视镜风噪到底有多大将后视镜折叠起来试了几次发现风噪基本没有区别。,内饰,0,
4909,LB05vE1JrZzAGymV,就是那里导致的，这个细节充分暴露了斯巴鲁的农用车本质……别的牌子的车后视镜与车门结合部位就不会漏风……好在我花十块钱打了一圈密封胶搞定了,内饰,0,
4918,dFbLapmsGQInzYvh,单论驾驶森能给你的早就超15w了，要拼内饰电子斯巴鲁没戏！现在bba也不贵卖了换一台选斯巴鲁等于走向不归路,内饰,-1,没戏
4938,YrAomNG1xPv2Z5wC,1、建议加装最好别动线路，这车容易异响2、磨合期说明书说不超四千，反正我没有超三千3、2.0和2.5在2018款外观内饰区别不大，只有顶配可以选棕色内饰，还有ES版的眼睛,内饰,0,
4941,Ydso49JuOGCpMyzT,你要我可以卖给你，因为我考虑想改座椅通风。,内饰,0,
4943,Tq9U8J7XSjYlu0y3,我也响过一段时间，后来就没了，让他磨合一下就好了。内饰装配就那样,内饰,-1,
4955,38VSHkzaRI9ut2Pq,森林人定位还是暗示性能车，内饰外观做工偷工减料的，结果性能都被打脸价格还死贵，维修保养不便宜，我当时真是傻了比了33万全款买最顶配自动挡，最关键是自动挡并非真的全时四驱！,内饰,-1,
4969,OL0NqgRxIZe9tjhG,选森林人的都是不太在意内饰和配置的说实话新款森林人我还真不喜欢现在这个大小正好要不是老婆反对我就选xv了,内饰,-1,
4997,r0JKOCzRpHQvl3GT,没事的，有小孩子还是在后排装上安全座椅，安全、舒心……,内饰,0,
5005,ClHG4h1ZcwnvxkFU,我都是用干净的湿布擦一下算了，要不然，就是买那种清洁内饰的喷剂，喷上后用刷子刷一下，然后再用湿布擦掉。,内饰,0,
5006,zQljsSdo6pFaiTuU,的确光用湿布是擦不掉的，建议最好是到车行进行内饰清洗，他们有本事弄干净的。一定要自己搞，可以试试蘸一点点肥皂水擦洗,内饰,0,
5007,79SW1mrqEDzHhCOU,这个可以买专用的内饰清洁剂来处理的啊，那个一般一次就可以解决问题的，很简单。,内饰,0,
5019,jQSFZYzcpauLHhA0,是贵了，我材料加工时420元，而且刹车片还升级了，,内饰,0,
5045,qMDpckPRmdUBO10g,那就带个全尺寸备胎对吧.颠完内饰就会异响呀我现在车开了快半年还没什么动静,内饰,0,
5046,KFLEWH83btqZ7i9n,平台更新，外形变化不大，最关键的是内饰肯定能好不少，至少能保持新翼豹的水平就不错。,内饰,1,好不少
5050,hoeOpGM3FYxw9bdn,外形就那样了，Accent小一号，不会大变了，看看内饰能弄成啥样吧，现在的确实太落后了。,内饰,0,
5066,18rnUFG5kBHcxfvb,座椅对于偏瘦的人确实有点难受，但是重心高不对吧,内饰,-1,有点难受
5068,H1FeQJBKEPuhNbvj,就是啊，韩国舍得花钱，用料调教都良心，不只动力加速，连圈速都秒了，内饰也山寨大天朝威威漆，各种细节一样一样漂亮，还这么便宜，想不火都不行,内饰,1,漂亮
5088,ZayJjEsIvTxYqSHd,短途坐着还行，长途腰部支撑才是最必须的，当然座椅通风要有就更好了,内饰,0,
5093,p3EWJgZs9VURXdxB,对啊，座椅不好调舒服，中控接受不了，最终上了傲虎，空间倒是觉得森足够了！,内饰,0,
5098,JQ9b8LBSdXlZKoym,开得爽买它没错。空间又大。但是你要接受他的隔音差。内饰单调。音响渣。棒棒糖钥匙这样的缺点总的来说家用适合。偶尔可以放肆一下。我觉得最爽的一点。220的离地间隙真的马路牙子随便上！太爽了！,内饰,-1,单调
5103,oCD9LtxisaYNPnbQ,棒棒糖钥匙我的最爱！隔音差，内饰不豪华，是面上能够看见感受到的，驾驶时视野好，舒服！,内饰,-1,不豪华
5111,zlL5vRrCuf3BPXxe,一分钱一份货，大家都不是傻瓜，优点缺点都有，操控好，四驱比Q5差点，音响差，座椅硬，噪音大，目前就体会到这么多！,内饰,-1,硬
5117,tPxlwG7UzEI8CSpK,后视镜加热？可以设置，座椅加热？高档位过段时间会跳掉,内饰,0,
5118,uLtGW7kmbi48VqnC,这个论坛里面考虑内饰的没几个选森林人，2018款已经好不少了，以前的更没法看。,内饰,0,
5126,A2PjCldSqIOhtbHk,昂科威我以前特别喜欢，特别想买那个。但是试车坐进后排我就pass了。座椅又硬又凸，坐姿还太直。还有就是新车异味较大。四驱性能不会有非常本质的区别，底盘可能矮那么点但也差不多。,内饰,-1,又硬又凸
5135,mQF6Jw17EsyKUak8,基本是小改，而且也没改得怎么好。斯巴鲁看来就不能看外观内饰这些了，水平很稳定从来不让你惊喜。,内饰,0,
5154,cTXigVGQfB2e1aMs,除了性能与安全方面，内饰也是关注焦点啊,内饰,0,
5172,PGITCtLdUheAX7cF,森林人就是内饰太差和做工太糙，其他不错,内饰,-1,太差
5180,uqg0LFHXWrUV6k1N,座椅确实是一大弊端，不过可以定一个傲虎主驾驶座椅，会舒适很多，电动线控接口可以直接对接,内饰,0,
5190,gBEKvzIGhjZkYaUR,还有这种操作？换个座椅得多少钱啊？,内饰,0,
5201,6P3eB1NsDd0pufUb,我觉得还行，关键看内饰了,内饰,0,
5206,iz3rRuwpbAdqF6CE,变化不大，还得看内饰和配置了～,内饰,0,
5210,35ZONeHJplKydi8w,外形可以，内饰也就和新xv差不多估计??,内饰,0,
5221,9qdwBjT3CtGuJ8ZI,好看，期待内饰有一丢丢升级，新XV都不错进步很多还有了电子手刹，隔音好点，钥匙升级下，加个后排出风口，发动机再改进下至少10万以内不烧机油，完美，坐等上市提车。,内饰,0,
5262,aQPpOyzMojxdUJfE,是啊，我个人觉得森林人最大的缺点就是噪音，高速跑到80以上就很让人抓狂了，还有另一个缺点就是内饰和电子辅助做得比较差，跟同价位的其他品牌车比差很多.,内饰,-1,差
5318,XeHyZmiYphK2A4Fl,外观越改越丑，内饰就是xv的，发动机仓结构基本没变，斯巴鲁离我们越来越远！,内饰,0,
5320,B3Pqo2ILJKZmSAjt,中网、轮毂略丑内饰进步很多，但不知大屏能否原装引进,内饰,0,
5327,KgWubcOrtmdosqhM,本来森林人就不胜在颜值，这次外观变化似乎还不及第四代相比第三代大改款的变化大。主要观察点在于SGP平台，这是决定性的，内饰也仅仅从落后变位跟上了竞品的节奏。,内饰,0,
5338,sRdI1bUko83pgi6O,外观不如现款，獠牙没有了，内饰比现款强。,内饰,1,强
5340,pY3wumA4XLksfHrR,为什么还是没有具体的全面的内饰图，动力方面也没有明确，这什么发布会,内饰,0,
5350,pKSqUxtILMzG4oWE,有，我看宣传片有后排出风口座椅加热和两个5Vusb接口,内饰,0,
5356,lzD5bdAowXZ2Rg8a,我觉得外观不错，空间很漂亮，内饰也还可以，就是不知道动力到底是多大的？会不会很温柔？,内饰,1,不错
5358,0jMUe1dSC7RY8ays,我就希望外观内饰，大家都看不上，我们去好谈优惠,内饰,0,
5408,HBMNhLU4Jbioner8,奔驰外形好看，内饰也好看，没有空间的要求还是奔驰，至少上车会很心情很好。,内饰,1,内饰也好看
5433,U1dYwfGtDCajXr9z,萝卜青菜各有所爱吧， ，我觉得mini性价比低，做家用车实用性差，我夫人曾经看好，我们去试驾过一次cooper，感觉几个缺点1.方向沉，感觉跟没有转向助力的老普桑有一拼2.悬挂硬，感觉直接坐底盘上了。3.噪音太大，嗡嗡的，不过排气的声浪确实不错。4.动力不咋地，1.6T 四缸四驱，超个车都感觉费劲。5，内饰比较差，不过可以后加装。真实感受，不喜欢请一笑而过。。。。。   ,内饰,0,
5441,P3saKBdkTV54WwgD,肯定值得等啊！内饰升级、后排出风口这个我觉得就值得等了,内饰,0,
5469,xWqM6PezUSFQDGTg,我是觉的相信斯巴鲁的品质。。换个角度想也许是新品用料才更好啊。不是托。。。只是觉的新的东西似乎好很多。。尤其是内饰   ,内饰,0,
5502,rlUnHxDFzILM5Tsd,对！丰田荣放2.5自吸，只是不太喜欢内饰太过简单粗糟    ,内饰,-1,内饰太过简单粗糟   
5527,CrmNavZfcUdeF03R,运动版取代现有的XT版，外饰和内饰是灰和黑色搭配橘红色装饰，发动机还是2.5,内饰,0,
5539,8vJ6T7QtxVaj3I9p,内饰一般不是因为材质。是设计问题。但是我喜欢这种机械感。只是现在绝大多数人都喜欢追求豪华感    ,内饰,0,
5565,e2ZVSUP0J1Gx5XAt,我当时选森林人是因为 年轻人，来点越野风格。森林人底盘高了20毫米。但是当时看颜色去傲虎里面坐了坐，真的是比森林人舒服多了，有腰托 这么说吧，suv做出了轿车的舒适度。森林人是椅子 傲虎坐着像沙发。,内饰,0,
5579,BPvwqTJSYR5p68mg,新车都是没什么问题的。一般公里数不能超过100公里，车上无明显的划痕，生产日期不超过半年，车机盖子上和轮毂上有膜，内饰无坐过的痕迹，最后听听发动机就行了。车脏不是问题。如果在好几台差不多的中选一个，那就凭感觉调一台,内饰,0,
5605,eucXPwz5k3ngAZL8,这款车就是个买菜车  内饰 外观差强人意 当初为了省十来万没上Q5  现在Q5换代又看不上 下一步X5或Q8,内饰,-1,
5607,luzdLTrQB0s8VCPb,配置和2.5ES版一模一样，只是内饰可以选择棕色，尾部加个60周年纪念标识,内饰,0,
5635,Dx1FqudeY2t8cJ37,森林人的接近角和离去角比傲虎好，行程短更适合越野。傲虎贵一些，因为空间大且内饰用料更好。所以建议您根据用途来选择,内饰,0,
5646,Ov9L1jcpkDHY2g0h,每次洗车还要跟洗车小伙说电动尾门，擦内饰别碰eyesight,内饰,0,
5695,eApGvUFBwEzWSaTV,不知道用途及需求。。。不好推荐啊。。一个偏越野。。一个偏城市。。一个内饰好点。一个内饰差点。。一个是国产一个是进口。。一个保养便宜点一个保养贵点。一个空间大点一个空间小点。。,内饰,0,
5704,Ox21QrtK4YRVv93b,内饰改了，和18款已经完全不同了,内饰,0,
