,content_id,content,subject,sentiment_value,sentiment_word
2627,itRqI6uzXoOTLd4x,我就放个淘汰的苹果手机当导航,配置,0,手机导航
2637,ZAs5VybDG7KqaRLi,2017特装版的外形和2016豪华导航版的一样   ,配置,0,都一样
2668,v8tNpIhcbZ19KnTL,设置与导航时间同步即可,配置,0,
2669,l3faug0iX2xGHp19,线沿着顶棚走到左边A柱 到保险盒 如果是隐藏式 不带屏幕的可以用AV线接到导航查看 只能看,配置,0,
2685,hbc8Rlp1ydkDBisq,2.5豪华导航版 白色 指导价26.98万，裸车优惠多少楼主,配置,0,
2692,udCwUPTNHIVzW2ZJ,嗯，各有所爱吧原厂的音响（不带导航的进口货），做个四门隔音，上套三分频功放，花上6000元的喇叭钱，找个正经的调音师，搞一下，效果比你的好很多，先锋就是两个字而已关键是不美观   ,配置,0,不带导航
2704,dAUMCpeRBa3fHySY,特装这么贵？我强奸了保险，上牌费，16尊贵导航落地才31.6    ,配置,0,
2721,7XnmC2iu9IQweTWs,升级了也不好用，更新速度赶不上手机，更换导航的钱建议拿来买个手机专门导航用。,配置,-1,手机导航
2723,MiCTBKfnlqgcN6jL,花十块钱买个手机支架，可能比600的导航好用,配置,-1,手机导航
2729,Si7JAOUlbMCrI69T,以为在港口加导航时，给撤掉了。给个采纳老铁。,配置,0,
2749,pXR012kc7N8YKuhn,用手机，别让车载导航把你带到沟里去,配置,-1,车载导航带到沟里
2752,x7tMvGOs3EnQC4bD,去4S店看看，应该是小毛病。本人习惯长途用车载导航。,配置,0,
2754,8BtaUd5zmJNPcoOp,用手机导航吧，垃圾车载导航会把你导大沟去，个人亲身经历,配置,-1,手机导航
2757,OAtMI2P3fcFjhgmw,用手机导航  WIFI下自动更新地图  还有实时路况  比机载好多了,配置,-1,手机导航
2759,gYUdW4yi21OMQ5cG,我买的时候还没有导航呢！店里统一送的。    ,配置,0,没有导航
2766,jXfF3JDxwN6AbGuL,手机导航不能连车载电脑    ,配置,0,
2767,Qi58IdSoAKsFmjGe,现有的内存卡在不删除以前思维导航的文件情况下可以下载完17款凯立德吗,配置,0,
2769,iN0t6SHsYaFBZjhI,楼主也不要只自己爽嘛!我的导航也已经换成了凯立德了，版本是C3454-C7M05-3D21J0W，看来没有你的新。请楼主分享一下下载地址，让车友们也都爽爽，谢谢！,配置,0,
2773,tdHRZLi8o5hU0NBm,导航上面的小中控啊，能调出来    ,配置,0,
2774,b9ewy2rnJg1jFcLp,你把导航车机的屏幕保护膜撕掉吧，这膜是磨砂的很厚的，撕掉后感觉很好的。   ,配置,0,
2808,QEsL8dzjq04TeNo6,万恶的资本主义！居然这么便宜 还配置高。。。。,配置,1,高
2833,4A6rpTYaBcdhCQOk,我也想把导航升级了，目前都是用手机,配置,0,
2834,MloPC7paK6uJT2XU,也是。。呵呵。。昨天跟朋友去一汽大众的店溜达，看到探歌感觉还行，我就问销售，结果2个回答，这车还没上市，不知道。我去我自己瞅了2眼基本配置情况都知道了，他们就能应付到这种地方，啥玩意都不懂。   ,配置,0,
2841,JkybSjA39hdZ8apr,本人5月北京提车，同配置，落地近31万（上完牌照），你说贵不贵？,配置,0,
2850,B1T9vZRtWVr7dSqc,2.5豪和2.5ES，你选择哪个配置？   ,配置,0,
2854,rdQeowERPmcJqUVG,你可以对比一下配置表，你也太懒了，这也要问别人,配置,0,
2857,PJNYxk7luq8jvLhS,目前为止还没有19款的任何配置资料,配置,0,
2860,iHAa4KpdtYhXJ2U7,性价比很高，特装的配置也很好。    ,配置,1,好
2879,BgYNX6yGkHpSOqiA,这价位各种合资suv也都不差吧，斯巴鲁也就水平对置发动机和全时四驱是卖点。动力，配置，外观和内饰都是硬伤,配置,-1,硬伤
2913,HjdPe2TohGWqULwi,森林人2.5i尊贵ES导航版    ,配置,0,
2919,cAK6Xev1EtiuhdLq,你的车 有导航吗？ 导航里有些不明白的 我想问。我买的是 有导航的 但是用导航系统的时候 经常 嘀 一生出现一些省时间的绕道系统 很讨厌。你知道怎么撤销这个设定呢？    ,配置,0,
2920,RXcCBb2SKZlevgV8,没有导航，我都用手机导航    ,配置,0,
2923,nVj34LC1kqXO8ABx,就动力不一样，其他机械配置都一样，脱困能力估计差别微乎其微，不过还是建议上2.5,配置,0,
2926,BRCVJrsc7ENzjTuD,这东西只能看你对动力有没有什么需求了，一般来说新款车型总要比老款车型，在配置舒适性上要有点提升的,配置,1,有点提升
2950,Lb56DRUQ2ltM3ysZ,同一批车型，同等配置。同样的问题困扰,配置,0,
2951,EkXHBb6ti2DAWR5L,一样的批次，一样的配置，一样的症状,配置,0,
2961,VdlNOF4hwD1GqXYR,谢谢，我就是想知道这套系统的价值，有时候黑乎乎看不见的时候，也挺有必要，不知道为啥就是不家装雷达   ,配置,0,
2975,OhRjzmZqH5s0ABLd,曰本人做不出这样的中控导航， 水平落后国产几十年.,配置,0,
2986,Bzft9NTrGOKkmVHS,都有这些功能，您可以上斯巴鲁官方网站或者咨询当地经销商，详细的车型配置信息都可以了解，斯巴鲁唐山店的电话是2961120,配置,0,
2987,89VpBgYEeJjqWcvK,非常智能，高速市区自动跟车，感觉比自己刹车还要线性，刹得很快，不突兀，不难受，弯道也能跟车，确实非常值的配置，新车刚用过2次，体会就这些，还不是很熟悉,配置,1,值
2999,v3G4SJ1L6mxrQTN0,看看新车的配置也该给顶一个。,配置,0,
3005,tTZjExcOFW7dD6yn,日本已经上市了 配置表有了 2.5直喷和2.0轻混动 肯定要有2.5的 放心吧 光靠2.0的混动卖 那不直接gg了    ,配置,0,
3008,LQFbfGhp7KmARE1B,可以参考一下车型口碑页面，里面有车主的用车反馈，包括用车心得、油耗以及遇到的问题等。具体价格的话，在汽车之家二手车页面爱车估值功能，估值一下看看残值有多少，或者对比一下其他在售二手车的价格吧,配置,0,
3015,VazWmihn8g3wcE0q,18款的么？microsd卡里是四维图新的图，去4s店问问。这种本地的地图不如联网的，手机上的百度地图，高德导航比车载的好用。,配置,-1,
3016,uMZa32key0dHsbzt,根据楼主的问题，森林人好像还是机械式手刹，建议楼主结合车辆的配置信息确认，如满意请采纳,配置,0,
3018,R3lEpegcVhQZqkmz,淘宝可以解决！而且直接改成凯立德导航,配置,0,
3041,SkU6cso7feyLdvxb,没牌子的安卓车载导航一般不推荐，一般用个年把就出问题了。车载电子设备不追求性能，首要的是确保质量稳定可靠。,配置,0,
3045,IoyQ9Zq6j7ad2XOT,也没那么不靠谱，我15年换的花了1600，也是没牌子的安卓大屏。用了3年了没有任何问题。即使坏了，换一个成本也是很低的。高德地图车机版 车载WiFi比大多数手机导航都方便准确。   ,配置,0,
3052,SqFsvLfGOkVJBUZQ,这个是2.5导航？ 裸车价多少啊    ,配置,0,
3054,d7k8IDt0Fr61x2AS,嗯，其实也就用那几个功能而已，开车也不看桌面，就方向盘控制了，我就切换键，基本就听歌和导航切换，桌面就是演示下，弄着好玩儿    ,配置,0,
3055,Snpg7QwkPBt2U0Ru,楼主这个不错。 尤其是音乐播放器界面。比我的好太多。 我也换了个安卓导航机。 我现在都用QQ音乐车机版。用着还行。 我个人是比较喜欢安卓的高德地图，用安卓导航机方便更新地图软件。,配置,0,
3063,5GSylpdr8VZ36Ihz,2.0豪华就行，预算不足当然丐版了，但是配置可不是盖的哦,配置,1,
3064,4ACnWaUwYSHFcEV9,请问你提的哪个配置，优惠了多少钱,配置,0,
3094,YK4XIHMDt9kie680,建议上森！标准紧凑级SUV的尺寸，给你中级SUV的空间，自家神器！多的空间可以不用，但需要时就很必要！配置啥的真不重要，老司机啊！,配置,0,
3104,Wry1wR3b8CehBqsE,车型配置上是有的？  我发截图发布了,配置,0,
3106,6rzogsfHctUyGa37,具体还是要以实车为准的哦 配置表这个其实会随时变化的哦！ 不一定准确,配置,0,
3122,ODbwvBqL4dltpR67,你是真车友，他那是没事找事呢。2019款森林人实在没有2.5升，我觉得只要配置有高配，2.0升我也能接受。毕竟森林人新款重在安全配置升级，如果没有还不如买现款了。   ,配置,0,
3139,c3gytH8V9umB6QG4,丰田：以新凯为例，动力强，油耗低，价格贵2万。本田：上代雅阁，动力强，油耗低，价格贵2万（但好像配置差点，而且混动2.0的在排量税费上还占了便宜）。斯巴鲁这套，动力不强，跟本田雅阁比油耗不低，价格拭目以待，同样2.0排量汽油混动我猜起码差2万。    ,配置,-1,差点
3145,FoTnMXCxu12stblk,我看了一下配置，低配钥匙太Lou了，顶配配置也没多大优势    ,配置,-1,没优势
3155,jRIF6kzxpQy2vL4H,看你是不是外观控了2.5豪没有经典的獠牙前脸和尾翼，2.5尊有。另外就是其他的电子配置了 我觉得豪的性价比高,配置,0,
3165,lKqYSDWLeFosRpCa,啥配置你准备入手，我昨天下单2.5顶配，裸车26.4W,配置,0,
3169,8btc503QrdemfLk7,高配置的，感应雨刷，大灯感应，雨刷家热    ,配置,0,
3175,uhFetpLwgdjmvKVb,感觉斯巴鲁还是加个雷达配合一下是不是更好，比如大雾天还真是需要这东西保障安全。宝马好象是用两个摄像加雷达，这样配置是不是更合理些。,配置,0,
3180,6RJ3AvQx9plnfL4U,买车不是买白菜，每个人都是根据自己的需求和偏好选择车型和规格的。看上的配置没了，2018森林人2.5，不知道让多少人从期盼到凉凉……,配置,0,
3190,qHF38o4j7B6zDgGy,不是有中文配置表吗，新的后排多了出风口，高配带面部识别记忆 眼部监测疲劳提醒，后备箱开口变大，空间小幅度提升，增加XV上的那种盲区监测和红色缝线内饰，告别棒棒糖钥匙一键启动普及、传统手刹改电子手刹、提高车身刚性的SPG平台,配置,0,
3197,L9UCcyjP6JiHspmT,拍到牌照买车是有失效期的吧，人少不妨碍森林人是好车，我是去试驾了一次就决定买这个车了，很好开，配置也比较厚道，可以看看我的帖子，都介绍了！新车的话，应该是比现在的好，总是升级换代嘛；现款车好处就是价格低，经过市场验证，成熟稳定   ,配置,1,厚道
3207,Pk27us0OE5yXNoFg,这也未必啊，也有可能是2.0高配，或者是2.0的轻混车型，国内如果不卖2.5，给2.0的一些配置增加一些差距也可以拉开价差啊,配置,0,
3237,04W5t6qzQoaXOJmu,一般4S什么车多就推什么配置类型的，这个都是正常的，避免堆积不好卖的车型越来越多。 如满意请采纳。,配置,0,
3239,z6eYXMSTxQ9ydO74,我这也是力推2.0，首先就是2.5库存不多。另外下一代暂时不引进2.5，所以老版本2.5不愁卖，而新2.0配置提升太多了，新车一来旧版2.0就难卖了,配置,0,
3243,x91BTQWthXgOqGRc,这2款都还好吧，个人感觉还是现代新ix35好一点。外观比较合我眼缘吧，时尚大气，而且整体的空间真的是相当的可以的，后排轻轻松松坐下三个人没有一点问题。还有操控方面也是比较轻快的。配置也不差。,配置,1,不差
3271,76FWEaoK58PAu9xT,就是多个车标，配置一样！,配置,0,
3273,NMd9xE1cD5FzUbOy,我觉得森林人会好，森林人的内饰和做工上边真的是要比rav4要好很多，里面配置来说森林人也很全了，而且进口国产，全时四驱跟适时四驱真的是没法比的，你可以去各个店里试驾感受下，仅供参考,配置,1,全
3278,YdXa8I7iGuP1zheg,你才傻呢，其实买这个车以前，烧机油、高转扭矩肉、配置***我都知道，当时我主要是喜欢原装日本小毛病少，但是我错了，其实省油是牺牲高转扭矩的原因   ,配置,0,
3283,qcsut2Fi7C68vXSm,对啊，感觉车是好车看中性能，现在配置也可以了，可是担心买了个包袱啊    ,配置,0,
3285,Nj42VDKEcAoFlktm,LZ  觉得 2.0的动力和2.5的有比较明显的区别么  光看配置2.5豪华 只是比2.0多的些华而不实的功能,配置,0,
3338,hlM4VPGbg0quTKoJ,贷款可能，而且得看要什么配置，配置不同优惠不同    ,配置,0,
3355,rLvO7eM5TGfU1Sa8,全车隔音是个坑，汽车隔音是系统工程，原厂工程师要比音像店专业的多，是多方面平衡的结果，不是堵几个窟窿眼就解决问题。投入产出不划算，还可能因拆装引起新的噪音，增加车重和油耗。实际点可以换静音胎。车本来就怕各种异响，别大折腾，也就20万的车，别跟豪车比,配置,-1,坑
3357,QJR546NKTaqPhGkt,银子决定配置，2.0的足够用，2.5的动力更足。xv的2.0比较森林人2.0动力感觉好点，但是xv的外观漂亮，时尚,配置,0,
3377,sbMlD91vN36cBVmk,新款森林人外观改动变化不是太大，但还是整体有一些改变，最大的变化还是配置和内饰上面，你可以多看一下汽车之家等专业的网站，上面现在已经有日版新款森林人的试驾体验了，你可以了解下,配置,0,
3395,iQMsW0R7zBbHLNJa,沙发正解，后视镜可以自己加装折叠，还有自动升窗,配置,0,
3399,bpNvH807k6d2ZY9t,车载充电器，16上的usb充电太慢，在中控下面有个12v电源，接上车充就可以给手机充电了    ,配置,0,
3415,2trmEikZL8A1bDTV,你的意思我就必须走回怀化必须走导航路800km 。不能去别的长沙等地方串串门？    ,配置,0,
3463,nfN43p02D1mso9xa,那不是异响，是经过R档时倒车雷达启动的声音。,配置,0,
3478,LUu7hXSGKDsr8BtP,我与你看法想反，我觉得中控不丑，内饰倒是简单了些，包裹性和厚重感欠缺，不过作为进口品质，也是完全可以接受的。    ,配置,1,
3482,m2tlJqj4eLM3gpPo,飞歌G6S二代可以用，高德导航，我刚换了。我是16款的车。,配置,0,
3490,gz3DjAJMcSYpbkHe,正打算换个19寸的轮毂   ,配置,0,
3493,EVkNlKtQrHUfYeD3,有哟，在保险盒18号加保险丝，四驱变两驱   ,配置,0,
3501,nFUovDS7hXcWwajT,电动门必须p档，中控锁打开的情况下才能打开。有时候会失灵，这时候可以长按尾门开关处数秒后，用力拉开即可。    ,配置,0,
3505,zsGTmwkiZpDIa5MQ,你好，17年森林人中控彩屏有售吗？,配置,0,
3571,9Y1UeZxGEnubfhCp,人家问你的是原车胎压监测系统安装在轮胎里的4个传感器怎么处理？能不能和导航连接，能不能显示在导航显示屏上不是重点。   ,配置,0,
3576,U3hroIfBskNy7W2Y,配置真高，还不贵。不明白为何国内会没有手动？,配置,1,真高
3582,lW6J8swfKuI0CiPd,胶条没塞好，边子搭在中控台上边等于未起到好的缓冲作用。   ,配置,0,
3598,HLPk6thyXz4Ie8SD,xv车主回答你，预算多就森，车长差的不多，但是配置和空间都是森高一个档次。,配置,0,
3601,O6et3MLJqBXkn5Ng,导航也是庞大在港口自己加的。4S店真是烂到家了，我基本上断了下一辆车换斯巴鲁的想法了。,配置,0,
3605,lpE4bHR18KsrUtzT,我要了导航 贴膜 脚垫 护板还要个车模,配置,0,
3609,G0mYLzyu7eriClWO,导航转换接头，拆下来，裹一层棉胶布,配置,0,
3636,fx8hsAGnKFC5yZRq,价位可以，我刚买的08款09年的2.0导航的8.4万，换全车油，换正时皮带，清洗全车，三面漆，全车抛光封釉，洗三元气门喷油嘴，座套，记录仪下来9万4,配置,0,
3639,I5TDjoGMaFKSEzCr,好多安卓导航不支持竖屏，空调操作也不方便，不建议。,配置,-1,不方便
3676,TbnCUEQl7zth4ri1,电动尾门内侧，倒车的时候，有个小显示器（数字显示），从车内后视镜中可以查看车尾到障碍物的距离，左右雷达有用几条竖条的杆杆，就是正对着看数字是反的，从镜子上看是正的 不知道2.5和2.0的有没有这个配置,配置,0,
3686,gkGAYqt8zuyDwNM1,换了中控小彩屏还是用处很多的对吧，可以看到油温水温。四轮的力度。    ,配置,0,
3712,ML98OVl21hbcFBQp,打ACC，不单是手机用电了，你开发动机舱，会发现泵也在工作等等。相当于停车后听中控的歌   ,配置,0,
3730,9ikg6U2VrtWmAIKH,钥匙我建议你淘宝改成海拉大众式样款。用了4年顺手方便不戳大腿~中控我当时选择了原厂CD机头，虽然古老，但是晚上车灯一开，按钮都是红色的无敌漂亮~~~妒忌吧！哇哈哈电动尾门啥的没用过所以没概念……   ,配置,0,
3732,UCfmbIB23vJqslWF,导航功能内可以设置导航的声音,配置,0,
3765,fRFG4jaBts6JPy51,我哥也是森林人。12款2.5。到现在看着都挺新的。小毛病几乎没有。这车我感觉槽点就两个。导航太垃圾。然后就是漆水真的薄。     ,配置,-1,太垃圾
3769,bx1FEkqsgw90eipo,头次听说CRV是卖配置   ,配置,0,
3795,mpWBhsENnbdXucyT,上次曝光的小改款配置单仔细看过，除了2.5尊贵ES版和2.0XT，其余还是棒棒糖钥匙。,配置,0,
3796,vLDUnN4Gw7qJBO6F,原车导航就是亿连的啊，我的始终连接不上啊？,配置,0,
3819,7BUg64YaEp0nxkRq,在2.5豪华导航版上加了什么配置?优惠后价格是多少?啥也没讲怎么告知哈。。。,配置,0,
3831,T4Vg7pRhi5s0Lfl1,是的是的，这涉及到后视镜、雷达系统、控制系统和电脑主板，很复杂，后期看来是无法改装了。   ,配置,0,
3861,plhOVQvGEm56Zat4,楼主你好，车载导航升级是最麻烦的，现在很少有车主用车载导航了，都是用手机导航，升级方便,配置,0,
3874,yHQiJh0Ox3GE8kLr,高速上开好导航，没测速的路段拉拉不就好了。,配置,0,
3883,6n7mVdyGieovtlgk,放图没成功，自己看导航说明出,配置,0,
3885,8RofFckUr96ny5wC,之前网友发过导航升级凯立德的帖子，自己搜一下。,配置,0,
3912,IqMWnx8YdUmOpFcA,只加一个dsp功放的话会有所提升，达不到健伍917同样的音质。 导航机的能力有限。,配置,0,
3917,SQ3qlt74HuX0JFvG,可能如果不是庞大，es早引进了，导航也不会是山寨的，斯巴鲁出口给中国所有车型和国外比都是严重简配，不得不说庞大这心机婊啊    ,配置,0,
3920,EzAnwXTYMIpZ2sPl,你应该加装一个中控彩屏,配置,0,
3921,M74o01C8JlzkPLHx,后来又得去改些配置，比如电动尾门的。   ,配置,0,
3922,y6Nl1DwAHzWUc7B3,好像是在导航状态下，导航声音发声时调音量，就可以单独调整导航音量。,配置,0,
3924,sh7UFByejJM5iZDQ,中控软件更新后可以与苹果手机连接，使用也比较稳定。,配置,0,
3931,SVHZT4lCOoixsj5I,我是豪华导航，我觉得它前脸好看，但是后面时尚好看，豪导后面没有尾翼像被剃了光头一样，具体看个人喜欢。还有要注意2.0中间的小屏幕没有xmode显示，胎压数值，驱动力实时分配的参数，不够科技感,配置,0,
3933,2mN4PVKXiUz8yRML,不好意思，我要的是中控多功能彩屏    ,配置,0,
3956,xGhFtiH462gs7dfZ,垃圾导航贴什么膜，赶紧用坏换掉！,配置,-1,
3975,WeuqbtlEgoa3KprP,没有你们说的那么垃圾吧？我对音乐没有什么追求，能听就行，基本市区就是听广播，导航基本不用，所以原车的就够了,配置,0,
3999,yAh3ai2mUfLbt5Hu,仪表盘右边小圆柱，导航屏上面的小屏，平均油耗，续航里程，瞬时油耗等等，循环显示的。,配置,0,
4003,fg5tCJLXhs1zP7BO,2.5尊贵导航eyesight版，29.98万,配置,0,
4024,sZuvoqB7iayRFnCU,想买就买，天天等头发也白了，每次换代都会增加配置或者加钱。我先买16款，到了30款直接换,配置,0,
4044,VXZJrMReOht8qfEd,森林人配置没它好，外形大气    ,配置,0,
4047,n1pXUPeDaWCocOG7,配置、内饰、动力，肯定昂科威，高富帅嘛。这些不是森林人强项。,配置,0,
4071,5XrCGe3ui8YTHUfL,倒车影像还能用吗？导航应该没了吧？    ,配置,0,
4104,GhS7lyWIO3AdQsNb,16款的导航实在太差了，尽然用的是WINCE系统，屏幕反光速度慢，导航升级还要付钱。,配置,0,
4111,fHGqIN5cXKu06mZ8,我看到你前段时间弄了导航 。。。以后开车小心点。。。,配置,0,
4120,czh8L1Wveat3ZqnK,确实便宜！但为啥不能出个用schrader传感器，在原车dvd导航上集成显示的呢？一个太阳能显示器摆在那里太碍眼了，看着闹心。,配置,0,
4142,emuQpwrn70c5xYSa,没升级四维图新。只是升级了导航固件，苹果手机和车载蓝牙能正常接听电话。不过，接电话扔不是百分之百正常，偶尔接起来也无声音    ,配置,0,
4144,SvJ8nyTCsWuaPd9p,刚提车不久，被车载导航误导几次后，一直用手机导航至今。我很可能弃用车载导航而不会换掉，如果仅仅是为了导航，换的理由不充分。   ,配置,0,
4161,KwVfCUmicgLd8sYF,现在很多垃圾车的配置，主动安全性，落后了   ,配置,0,
4168,cQMprOv27lxbZ1Vh,16款的 尊贵导航版 现金只给优惠9000 我河北邯郸   ,配置,0,
4194,KPR75TbcXa2VzSwm,进口tiguan优惠有那么大吗？上场看钙中钙版的价格和2.5豪华的价格差不多。那配置，简直惨不忍睹。,配置,-1,
4221,GBfVqpLQP0m38M1r,如果向你说的老款2.0只优惠七千那么还是等新款吧，新款配置七千绝对划的来，我四月份买的都优惠一万五～,配置,0,
4222,9VCZe5LQpilKMasq,尼玛2.0那么多版本的，全时是加装潢？真的坑人，我建议还是等新款吧，因为配置确实高了不少    ,配置,0,
4225,uSY7OToB8EbUjyiK,超维配置现在显得有点太寒酸了，但是素车上好汉坡依然是传奇，期待换代后的超维。,配置,0,
4268,NgEWcS129eiBIZz3,这么短的车还要前雷达  技术是有多菜,配置,0,
4269,ZEpL9qtie4KJ0rHx,这车都不错，就差前雷达，你开的怎么样    ,配置,0,
4270,90YwAjU6oGcl1s2P,前雷达好用，省了不少事,配置,0,
4272,DLpFQsyKSqakcHOf,车头看的很清楚，转弯半径也很小，前雷达确实用不到,配置,0,
4276,92giKaXzDsPMBTf7,问一下，如果有前雷达的话，塞车的时候是不是一直会叫？,配置,0,
4302,MYzr2G9HOFp8LbXJ,我是13款尊贵导航，开过弟弟的指南者，没有可比性、空间、动力、舒适性、四驱差距很大。,配置,0,
4327,dJOvg0axKjpTzoS2,别说前雷达了，后雷达我都觉得鸡肋！,配置,0,
4329,z1hCnjkLMogHfptx,你这中控是xv的吧？没见过森林人用这个机头的，除非是店里自己改的，轮毂是以前的尊贵版和xt的款，现在没有了。    ,配置,0,
4334,8oPvZMYqGstK9gD4,你要说这款车子当中的哪个配置性价比最高的话，那当然是这款车子中的乞丐版了，配置够用，价格最低.,配置,1,
4338,XaJS10CP5VdkAF6o,目前我知道的除了导航，都是进口,配置,0,
4341,2Y4euQhwaTsOAvWy,视野好(包括三角窗和后视镜位)这个是斯巴鲁全系的主动安全配置啊,配置,0,
4343,0umsfOUqwEnQL8Sx,楼主专改森林人吧，那个中控小彩屏有吗？我想大小一起改,配置,0,
4354,QuotdURk4SsvI758,以前有个贴了就是改了内饰，中控台车门座椅都包了真皮，很漂亮。,配置,0,
4392,BcfhuyotasDSWN91,我也不知道说什么好开车少用那些乱七八糟的什么这个那个的靠自己的眼睛就足够了，什么也不用什么倒车雷达啥的。你这个和刹车没有关系。,配置,0,
4405,nz3UwcfQx8XoDB15,可以看看网上配置对比一下,配置,0,
4407,e7SLa24sQn8ZEfX5,你的导航可以直插吗？12款森林人,配置,0,
4408,QwHaXfoVgqAC8I2L,我试过晚上开错路去了山间小路，荒无人烟，突然导航来一句前方道路拥堵，那tmd才叫惊魂，赶紧回头数人头有没有多一个,配置,0,
4444,oKMGHaI9ZjeX8kcz,对着配置单找呗……就那两三个看配置差啥,配置,0,
4445,KumBvwCIjbEtgSao,我们这高速上还没见到过这种雷达测速牌，有机会跑长途遇到了测一测，我网上买的叫什么天将军的Gps抬头显示（样子像个小传呼机）测出速度和我小森表显是一致的,配置,0,
4446,S2hQ09jbOF3mlWrK,哎呦，跟我一天，我生日给自己送个礼物哦！我是16款2.5尊贵导航版,配置,0,
4465,KUB2G0Fv8csfdwXe,14款豪华好像带导航，我的14款精英导航是后装的。,配置,0,
4476,fcYdv96JW4kGaSOK,显示的是凯立德输入激活码的界面，还是原车导航的激活界面？如果是原车的界面，说明卡上的目录不对，还有卡上有原车四维的导航吗？这个必须有，不能删除。,配置,0,
4485,OLsh4a809ByKENxl,推荐2.5配置高点动力强点,配置,0,
4494,AoW9c1t3XnKvPCqp,看来咋俩心路历程是一样的是汉4豪下来算上加钱要36了但是下一个档次那配置太扯了.不但卤素小灯泡没有胎压居然还是织物座椅这简直不能接受,配置,-1,太扯了
4502,iIvYC2Ul4f5oTGac,2018款，2.0导航。1500公里新车，高速120油耗6.4--7之间，今天上班路况正常，基本800~1000一个红绿灯跑了30公里大字显示10.9，但是最上面小字百公里显示13.9,配置,0,
4505,YqSIGUK8ju79bOoQ,一样的，我是16款2.5尊贵导航版，比特装版早3个月，都一样的,配置,0,
4519,Xalw78k1ECjtJid4,16款2.5豪导，目前两万多公里，操控和油耗还满意，内饰简陋，隔音一般，老是感觉有声音从尾门传进来，导航从来不用，每次都要热车,配置,1,满意
4532,z1y58PeMhgmvBYqr,天冷冻得，我的经常这样，雷达频繁地叫我停车停车，天暖和了就好了，我的雷达是铁将军的,配置,0,
4533,9JzMuBIviWPy1FhH,天冷冻得，我的经常这样，雷达频繁地叫我停车停车，天暖和了就好了,配置,0,
4549,JyzAFLtQi4PSurWX,原车导航的目录已经拷贝到卡上，卡格式化使用常规方式。,配置,0,
4550,5rJuMtQDNVHInmLb,为什么导航放不了mp4格式视频，应该是什么格式呢,配置,0,
4551,0iIVRfSn3KTatmW2,这款是歌乐代工的，不支持方向盘控制，所有左边没有控制按键，只有右边的定速巡航控制。点烟器没反应应该是保险丝断了，换一个就好了！这款导航不错，光盘非常难升级，没有必要去弄他，手机导航就行！,配置,1,不错
4553,ylE96jkFer0VQxin,XTtouring基本上选配的都是小件了但是Premium啥都没有。你现在买不如等到秋天SGP的新一代出来了买新的啊光是那个带carplay的中控都比现在好多了,配置,0,
4556,oMYFiXZIOrh8ek0G,1、将卡完全格式化，格式选择fat322、将原车导航卡内容都拷贝的新卡上3、将懒人包释放的目录和文件都考到卡上4、将引导文件考到卡上，文件属性改为只读这样操作保证一次成功。,配置,0,
4559,KWi1wLCkchbSHP0A,定价应该还可以，真皮座椅、天窗、导航，led大灯标配，舒适性配置比国外高些吧,配置,1,还可以
4566,qPpARV40KIWJv8er,老哥，我买的美版2018s森林人2.5中配加ES落地上路折合18万人民币，这还是在华盛顿州10.3的税，要是在别的州还能省一两千美元，你对比下国内的同配置，再看我有没有夸张。,配置,0,
4569,bfSZTV89YFvIau0M,我觉的给车主更多的自主选择配置的权利，非常不错，这样可以切合实际和根据不同的群体及需要，进行合理搭配，很人性化和灵活,配置,1,非常不错
4572,jmAg8nceSpJ1wHET,对的，es300混动低配的价格（把美帝版加到中国版同配置的价格），减掉六年的保养费用，美国是我国的77%左右，算起来也就差一个关税，应该说是比较合理和实惠的档次了。,配置,1,比较合理
4575,0LOkybeQu6YC2vSJ,兄弟，你那卡士达导航哪里换的，我的也是这款机子，不过外框断了，想重新配一个，一直没找到,配置,0,
4577,EXiHsruOdcv7l9aw,你那块中控台垫子也太那个了吧……,配置,0,
4584,AcauhJmIeXMKqS9s,雷克萨斯的定位是高端品牌，主打外形配置和质量的同时，品牌是有自身的价值的。和斯巴鲁这种面相小众群体，也就是注重四驱及安全以及操控感受的群体品牌不一样，不是一个东西不能放一起讲。,配置,0,
4599,YFGmtodKfuav6lys,新款配置却是厚道许多不过尾翼黑色真的感觉很不协调,配置,0,
4607,Ovpd7s1FIVtBfRJ5,再添5万多2.5豪华导航版新车裸车就够了，落地也就28万，为什么要花20万买二手森林人啊。20万可以买二手豪华品牌车了，20万买二手森林人不值得啊。,配置,-1,不值得
4611,t7mj2pkNgznJ0HfW,看了很多车，还是选了森林人，个人认为这个价位里最稀饭的一辆车了，被异响中控大屏黑屏密封噪音困扰过，但是开起来舒服，不错的操控，无敌的视线，相对另类少数的车标，还有个原装进口的小光环，蛮好,配置,1,蛮好
4624,ptjUDQf4WTM9Rkz6,感觉不值！不像沃尔沃那样全系配置安全系统厚道，但是本次添加的右后视镜摄像头非常好，对于狭窄地方停车和行车很有用。,配置,-1,不值
4630,wV0ynzpHWdvmERTO,找人移植日规2.0T的发动机，这些配置都有,配置,0,
4641,nEHSf2wGKVziAq70,即使算进去VAT，考虑到欧洲乞丐版悲惨的配置，加到中国版配置，也是一笔相当可观的数字了，总体落地价格还是差不多的。而且咱们还是在英镑近年大跌，人民币快速回暖的情况下比较的，汇率变动影响价格。,配置,0,
